FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,OO,20304,OO,4975,14771,1477101,32457,SFO,15376,1537602,30436,TUS,1046,1043,-3.00,44.00,1127,1406,3.00,1347,1409,22.00,0.00,,0.00,751.00
2015-01-01,OO,20304,OO,6213,13029,1302902,33029,LNK,13930,1393003,30977,ORD,1832,2030,118.00,6.00,2036,2139,9.00,2020,2148,88.00,0.00,,0.00,466.00
2015-01-01,OO,20304,OO,6216,11292,1129202,30325,DEN,14683,1468303,33214,SAT,1335,1405,30.00,24.00,1429,1723,4.00,1644,1727,43.00,0.00,,0.00,794.00
2015-01-01,OO,20304,OO,6216,14262,1426202,34262,PSP,11292,1129202,30325,DEN,0823,0942,79.00,23.00,1005,1250,5.00,1134,1255,81.00,0.00,,0.00,776.00
2015-01-01,OO,20304,OO,6217,10800,1080003,32575,BUR,14771,1477101,32457,SFO,1622,1616,-6.00,13.00,1629,1726,5.00,1745,1731,-14.00,0.00,,0.00,326.00
2015-01-01,OO,20304,OO,6217,14771,1477101,32457,SFO,10561,1056103,30561,BFL,1935,1956,21.00,22.00,2018,2109,5.00,2052,2114,22.00,0.00,,0.00,238.00
2015-01-01,OO,20304,OO,6218,13388,1338801,33388,MMH,14771,1477101,32457,SFO,1015,1018,3.00,7.00,1025,1105,5.00,1133,1110,-23.00,0.00,,0.00,193.00
2015-01-01,OO,20304,OO,6218,14771,1477101,32457,SFO,10561,1056103,30561,BFL,1420,1422,2.00,14.00,1436,1530,4.00,1537,1534,-3.00,0.00,,0.00,238.00
2015-01-01,OO,20304,OO,6219,11292,1129202,30325,DEN,11109,1110902,30189,COS,1850,2009,79.00,45.00,2054,2116,5.00,1932,2121,109.00,0.00,,0.00,73.00
2015-01-01,OO,20304,OO,6220,11298,1129803,30194,DFW,14771,1477101,32457,SFO,1836,1856,20.00,16.00,1912,2028,4.00,2039,2032,-7.00,0.00,,0.00,1464.00
2015-01-01,OO,20304,OO,6220,14771,1477101,32457,SFO,14570,1457002,34570,RNO,2235,2225,-10.00,16.00,2241,2318,5.00,2334,2323,-11.00,0.00,,0.00,192.00
2015-01-01,OO,20304,OO,6221,13198,1319801,33198,MCI,14771,1477101,32457,SFO,1650,1728,38.00,17.00,1745,1903,5.00,1852,1908,16.00,0.00,,0.00,1499.00
2015-01-01,OO,20304,OO,4669,10620,1062002,30620,BIL,14869,1486903,34614,SLC,1305,1257,-8.00,10.00,1307,1407,5.00,1429,1412,-17.00,0.00,,0.00,387.00
2015-01-01,OO,20304,OO,4669,14869,1486903,34614,SLC,10620,1062002,30620,BIL,1104,1101,-3.00,13.00,1114,1219,4.00,1235,1223,-12.00,0.00,,0.00,387.00
2015-01-01,OO,20304,OO,4670,10693,1069302,30693,BNA,13487,1348702,31650,MSP,0805,0800,-5.00,11.00,0811,1002,10.00,1031,1012,-19.00,0.00,,0.00,695.00
2015-01-01,OO,20304,OO,4854,15041,1504102,35041,SUN,14869,1486903,34614,SLC,0750,0746,-4.00,36.00,0822,0900,5.00,0853,0905,12.00,0.00,,0.00,222.00
2015-01-01,OO,20304,OO,4855,11433,1143302,31295,DTW,12266,1226603,31453,IAH,1210,1207,-3.00,30.00,1237,1436,9.00,1425,1445,20.00,0.00,,0.00,1075.00
2015-01-01,OO,20304,OO,4855,12266,1226603,31453,IAH,11433,1143302,31295,DTW,1505,1526,21.00,12.00,1538,1845,6.00,1843,1851,8.00,0.00,,0.00,1075.00
2015-01-01,OO,20304,OO,6198,11423,1142303,31423,DSM,13930,1393003,30977,ORD,1552,1621,29.00,10.00,1631,1717,6.00,1710,1723,13.00,0.00,,0.00,299.00
2015-01-01,OO,20304,OO,6198,13930,1393003,30977,ORD,10423,1042302,30423,AUS,2011,2039,28.00,36.00,2115,0002,5.00,2302,0007,65.00,0.00,,0.00,978.00
2015-01-01,OO,20304,OO,6199,11003,1100303,31003,CID,11292,1129202,30325,DEN,1704,1702,-2.00,12.00,1714,1819,26.00,1814,1845,31.00,0.00,,0.00,692.00
2015-01-01,OO,20304,OO,6199,11292,1129202,30325,DEN,11003,1100303,31003,CID,1230,1301,31.00,14.00,1315,1539,5.00,1520,1544,24.00,0.00,,0.00,692.00
2015-01-01,OO,20304,OO,6200,13930,1393003,30977,ORD,10713,1071302,30713,BOI,0939,0948,9.00,16.00,1004,1237,4.00,1240,1241,1.00,0.00,,0.00,1437.00
2015-01-01,OO,20304,OO,6200,13931,1393102,33667,ORF,13930,1393003,30977,ORD,0720,0719,-1.00,28.00,0747,0847,9.00,0840,0856,16.00,0.00,,0.00,717.00
2015-01-01,OO,20304,OO,6201,11292,1129202,30325,DEN,10423,1042302,30423,AUS,1558,1640,42.00,28.00,1708,2004,6.00,1905,2010,65.00,0.00,,0.00,775.00
2015-01-01,OO,20304,OO,6204,10561,1056103,30561,BFL,11292,1129202,30325,DEN,0550,0556,6.00,31.00,0627,0932,8.00,0920,0940,20.00,0.00,,0.00,845.00
2015-01-01,OO,20304,OO,5380,13158,1315802,33158,MAF,11292,1129202,30325,DEN,1723,1808,45.00,12.00,1820,1854,23.00,1815,1917,62.00,0.00,,0.00,563.00
2015-01-01,OO,20304,OO,2580,12892,1289203,32575,LAX,14679,1467903,33570,SAN,1255,1246,-9.00,16.00,1302,1326,4.00,1345,1330,-15.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,4837,14107,1410702,30466,PHX,14747,1474703,30559,SEA,1739,1731,-8.00,12.00,1743,1917,5.00,1944,1922,-22.00,0.00,,0.00,1107.00
2015-01-01,OO,20304,OO,4840,14679,1467903,33570,SAN,12892,1289203,32575,LAX,0955,0953,-2.00,15.00,1008,1036,11.00,1055,1047,-8.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,4843,14107,1410702,30466,PHX,12892,1289203,32575,LAX,1450,1444,-6.00,18.00,1502,1459,21.00,1525,1520,-5.00,0.00,,0.00,370.00
2015-01-01,OO,20304,OO,6190,11292,1129202,30325,DEN,14252,1425202,34252,PSC,1851,2101,130.00,34.00,2135,2236,6.00,2017,2242,145.00,0.00,,0.00,852.00
2015-01-01,OO,20304,OO,6191,10561,1056103,30561,BFL,11292,1129202,30325,DEN,1315,1302,-13.00,10.00,1312,1620,21.00,1644,1641,-3.00,0.00,,0.00,845.00
2015-01-01,OO,20304,OO,6192,11292,1129202,30325,DEN,14689,1468902,34689,SBA,1214,1332,78.00,21.00,1353,1449,5.00,1352,1454,62.00,0.00,,0.00,916.00
2015-01-01,OO,20304,OO,6192,14689,1468902,34689,SBA,11292,1129202,30325,DEN,1531,1522,-9.00,16.00,1538,1911,23.00,1905,1934,29.00,0.00,,0.00,916.00
2015-01-01,OO,20304,OO,6194,10372,1037203,30372,ASE,11292,1129202,30325,DEN,0700,0704,4.00,20.00,0724,0751,7.00,0759,0758,-1.00,0.00,,0.00,125.00
2015-01-01,OO,20304,OO,6195,10849,1084903,30849,BZN,11292,1129202,30325,DEN,1726,1850,84.00,19.00,1909,2041,11.00,1910,2052,102.00,0.00,,0.00,524.00
2015-01-01,OO,20304,OO,6279,15376,1537602,30436,TUS,11292,1129202,30325,DEN,0923,1233,190.00,11.00,1244,1406,8.00,1120,1414,174.00,0.00,,0.00,639.00
2015-01-01,OO,20304,OO,6280,14771,1477101,32457,SFO,14908,1490803,32575,SNA,1559,1652,53.00,19.00,1711,1815,4.00,1728,1819,51.00,0.00,,0.00,372.00
2015-01-01,OO,20304,OO,6280,14869,1486903,34614,SLC,14771,1477101,32457,SFO,1206,1213,7.00,17.00,1230,1304,5.00,1321,1309,-12.00,0.00,,0.00,599.00
2015-01-01,OO,20304,OO,6283,14262,1426202,34262,PSP,14771,1477101,32457,SFO,0800,1100,180.00,18.00,1118,1223,12.00,0936,1235,179.00,0.00,,0.00,421.00
2015-01-01,OO,20304,OO,6283,14771,1477101,32457,SFO,13198,1319801,33198,MCI,1040,1038,-2.00,57.00,1135,1654,7.00,1615,1701,46.00,0.00,,0.00,1499.00
2015-01-01,OO,20304,OO,6284,12889,1288903,32211,LAS,12892,1289203,32575,LAX,1526,1553,27.00,18.00,1611,1647,12.00,1638,1659,21.00,0.00,,0.00,236.00
2015-01-01,OO,20304,OO,6285,13264,1326403,33264,MFR,11292,1129202,30325,DEN,0540,0538,-2.00,42.00,0620,0938,8.00,0921,0946,25.00,0.00,,0.00,964.00
2015-01-01,OO,20304,OO,2585,11603,1160302,31603,EUG,12892,1289203,32575,LAX,0705,0652,-13.00,24.00,0716,0900,5.00,0925,0905,-20.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,4848,13487,1348702,31650,MSP,11423,1142303,31423,DSM,0900,0855,-5.00,28.00,0923,1008,5.00,1028,1013,-15.00,0.00,,0.00,232.00
2015-01-01,OO,20304,OO,4851,15041,1504102,35041,SUN,14869,1486903,34614,SLC,1305,1419,74.00,14.00,1433,1506,6.00,1406,1512,66.00,0.00,,0.00,222.00
2015-01-01,OO,20304,OO,4853,14869,1486903,34614,SLC,15041,1504102,35041,SUN,1614,1610,-4.00,18.00,1628,1710,3.00,1724,1713,-11.00,0.00,,0.00,222.00
2015-01-01,OO,20304,OO,4758,14150,1415002,34150,PLN,11433,1143302,31295,DTW,0635,0626,-9.00,37.00,0703,0744,9.00,0754,0753,-1.00,0.00,,0.00,243.00
2015-01-01,OO,20304,OO,4762,14262,1426202,34262,PSP,14869,1486903,34614,SLC,0620,0630,10.00,16.00,0646,0910,5.00,0906,0915,9.00,0.00,,0.00,541.00
2015-01-01,OO,20304,OO,5451,14771,1477101,32457,SFO,14893,1489302,33192,SMF,1915,1911,-4.00,15.00,1926,1949,4.00,2002,1953,-9.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,5452,14794,1479402,34794,SGU,11292,1129202,30325,DEN,1319,1332,13.00,8.00,1340,1503,15.00,1456,1518,22.00,0.00,,0.00,517.00
2015-01-01,OO,20304,OO,5454,14771,1477101,32457,SFO,14893,1489302,33192,SMF,1155,1321,86.00,19.00,1340,1403,4.00,1242,1407,85.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,5454,14893,1489302,33192,SMF,14771,1477101,32457,SFO,1507,1546,39.00,10.00,1556,1620,13.00,1600,1633,33.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,5455,13930,1393003,30977,ORD,11471,1147103,31471,EAU,1310,1257,-13.00,15.00,1312,1411,4.00,1427,1415,-12.00,0.00,,0.00,268.00
2015-01-01,OO,20304,OO,5456,14489,1448902,34489,RDM,14771,1477101,32457,SFO,0608,0559,-9.00,14.00,0613,0721,6.00,0750,0727,-23.00,0.00,,0.00,462.00
2015-01-01,OO,20304,OO,6360,11292,1129202,30325,DEN,13502,1350202,33502,MTJ,0809,0801,-8.00,29.00,0830,0903,4.00,0909,0907,-2.00,0.00,,0.00,196.00
2015-01-01,OO,20304,OO,6360,14457,1445702,34457,RAP,11292,1129202,30325,DEN,0600,0600,0.00,33.00,0633,0722,8.00,0722,0730,8.00,0.00,,0.00,300.00
2015-01-01,OO,20304,OO,6364,14262,1426202,34262,PSP,14771,1477101,32457,SFO,1721,1801,40.00,18.00,1819,1926,5.00,1857,1931,34.00,0.00,,0.00,421.00
2015-01-01,OO,20304,OO,6364,14771,1477101,32457,SFO,14262,1426202,34262,PSP,1357,1354,-3.00,14.00,1408,1516,5.00,1523,1521,-2.00,0.00,,0.00,421.00
2015-01-01,OO,20304,OO,6365,13930,1393003,30977,ORD,13485,1348502,33485,MSN,1650,1645,-5.00,15.00,1700,1731,7.00,1743,1738,-5.00,0.00,,0.00,108.00
2015-01-01,OO,20304,OO,6368,10627,1062702,30627,BIS,11292,1129202,30325,DEN,0617,0613,-4.00,18.00,0631,0648,20.00,0717,0708,-9.00,0.00,,0.00,516.00
2015-01-01,OO,20304,OO,6368,11292,1129202,30325,DEN,12278,1227802,30928,ICT,1045,,,,,,,1306,,,1.00,C,0.00,420.00
2015-01-01,OO,20304,OO,6369,15376,1537602,30436,TUS,14771,1477101,32457,SFO,0600,0604,4.00,22.00,0626,0714,6.00,0714,0720,6.00,0.00,,0.00,751.00
2015-01-01,OO,20304,OO,5327,11292,1129202,30325,DEN,13158,1315802,33158,MAF,1004,,,,,,,1246,,,1.00,C,0.00,563.00
2015-01-01,OO,20304,OO,5328,11292,1129202,30325,DEN,13342,1334205,33342,MKE,1746,1908,82.00,33.00,1941,2224,4.00,2109,2228,79.00,0.00,,0.00,896.00
2015-01-01,OO,20304,OO,5329,13930,1393003,30977,ORD,10431,1043102,30431,AVL,1800,1848,48.00,13.00,1901,2112,3.00,2044,2115,31.00,0.00,,0.00,536.00
2015-01-01,OO,20304,OO,5330,11471,1147103,31471,EAU,13930,1393003,30977,ORD,0600,0552,-8.00,9.00,0601,0644,6.00,0719,0650,-29.00,0.00,,0.00,268.00
2015-01-01,OO,20304,OO,5331,11865,1186502,31865,GCC,11292,1129202,30325,DEN,1326,1353,27.00,14.00,1407,1510,24.00,1502,1534,32.00,0.00,,0.00,313.00
2015-01-01,OO,20304,OO,5298,13930,1393003,30977,ORD,13344,1334402,33344,MKG,0945,0931,-14.00,14.00,0945,1116,3.00,1138,1119,-19.00,0.00,,0.00,118.00
2015-01-01,OO,20304,OO,5299,13930,1393003,30977,ORD,13342,1334205,33342,MKE,0719,0841,82.00,21.00,0902,0922,5.00,0807,0927,80.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,5300,13930,1393003,30977,ORD,13342,1334205,33342,MKE,2100,2104,4.00,15.00,2119,2137,4.00,2148,2141,-7.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,5301,11292,1129202,30325,DEN,13342,1334205,33342,MKE,0955,1022,27.00,16.00,1038,1323,5.00,1318,1328,10.00,0.00,,0.00,896.00
2015-01-01,OO,20304,OO,5353,13930,1393003,30977,ORD,10431,1043102,30431,AVL,1311,1320,9.00,20.00,1340,1552,4.00,1555,1556,1.00,0.00,,0.00,536.00
2015-01-01,OO,20304,OO,5354,11337,1133703,31337,DLH,13930,1393003,30977,ORD,1049,1048,-1.00,11.00,1059,1155,14.00,1223,1209,-14.00,0.00,,0.00,397.00
2015-01-01,OO,20304,OO,5354,13930,1393003,30977,ORD,13184,1318403,33184,MBS,1317,1349,32.00,27.00,1416,1555,4.00,1523,1559,36.00,0.00,,0.00,222.00
2015-01-01,OO,20304,OO,5355,12892,1289203,32575,LAX,14689,1468902,34689,SBA,1544,1539,-5.00,40.00,1619,1642,4.00,1629,1646,17.00,0.00,,0.00,89.00
2015-01-01,OO,20304,OO,2577,12892,1289203,32575,LAX,11603,1160302,31603,EUG,1135,1131,-4.00,14.00,1145,1335,4.00,1350,1339,-11.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,4650,13487,1348702,31650,MSP,11337,1133703,31337,DLH,0920,0906,-14.00,37.00,0943,1025,10.00,1027,1035,8.00,0.00,,0.00,144.00
2015-01-01,OO,20304,OO,4651,11433,1143302,31295,DTW,11423,1142303,31423,DSM,1239,1250,11.00,18.00,1308,1351,5.00,1335,1356,21.00,0.00,,0.00,534.00
2015-01-01,OO,20304,OO,4652,10849,1084903,30849,BZN,12892,1289203,32575,LAX,0939,0930,-9.00,20.00,0950,1047,12.00,1124,1059,-25.00,0.00,,0.00,902.00
2015-01-01,OO,20304,OO,4653,11433,1143302,31295,DTW,13930,1393003,30977,ORD,1945,1940,-5.00,19.00,1959,1953,11.00,2014,2004,-10.00,0.00,,0.00,235.00
2015-01-01,OO,20304,OO,4654,12156,1215602,32156,HLN,14869,1486903,34614,SLC,0730,0730,0.00,27.00,0757,0854,13.00,0905,0907,2.00,0.00,,0.00,402.00
2015-01-01,OO,20304,OO,5263,11259,1125903,30194,DAL,12266,1226603,31453,IAH,1533,1524,-9.00,15.00,1539,1625,15.00,1642,1640,-2.00,0.00,,0.00,216.00
2015-01-01,OO,20304,OO,5265,14869,1486903,34614,SLC,12266,1226603,31453,IAH,1036,1037,1.00,16.00,1053,1435,6.00,1434,1441,7.00,0.00,,0.00,1195.00
2015-01-01,OO,20304,OO,6239,11193,1119302,33105,CVG,11292,1129202,30325,DEN,1653,1647,-6.00,13.00,1700,1812,18.00,1805,1830,25.00,0.00,,0.00,1069.00
2015-01-01,OO,20304,OO,6240,13198,1319801,33198,MCI,14771,1477101,32457,SFO,0800,0758,-2.00,36.00,0834,0958,74.00,1007,1112,65.00,0.00,,0.00,1499.00
2015-01-01,OO,20304,OO,6240,14771,1477101,32457,SFO,13851,1385103,33851,OKC,1045,1050,5.00,36.00,1126,1623,7.00,1600,1630,30.00,0.00,,0.00,1384.00
2015-01-01,OO,20304,OO,6258,13930,1393003,30977,ORD,11775,1177502,31775,FSD,1745,1823,38.00,16.00,1839,1955,4.00,1930,1959,29.00,0.00,,0.00,462.00
2015-01-01,OO,20304,OO,6259,11292,1129202,30325,DEN,11109,1110902,30189,COS,2218,2253,35.00,38.00,2331,2351,5.00,2300,2356,56.00,0.00,,0.00,73.00
2015-01-01,OO,20304,OO,6261,14683,1468303,33214,SAT,14771,1477101,32457,SFO,0550,0557,7.00,9.00,0606,0724,16.00,0759,0740,-19.00,0.00,,0.00,1482.00
2015-01-01,EV,20366,EV,5783,11259,1125903,30194,DAL,12266,1226603,31453,IAH,1047,1044,-3.00,14.00,1058,1144,11.00,1155,1155,0.00,0.00,,0.00,216.00
2015-01-01,EV,20366,EV,5783,12266,1226603,31453,IAH,12951,1295103,32951,LFT,1352,1354,2.00,10.00,1404,1437,3.00,1451,1440,-11.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,5787,15370,1537002,34653,TUL,12266,1226603,31453,IAH,0755,0748,-7.00,10.00,0758,0919,7.00,0935,0926,-9.00,0.00,,0.00,429.00
2015-01-01,EV,20366,EV,5789,12266,1226603,31453,IAH,12448,1244805,32448,JAN,1015,1011,-4.00,8.00,1019,1108,6.00,1131,1114,-17.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,5790,12266,1226603,31453,IAH,13158,1315802,33158,MAF,1440,,,,,,,1610,,,1.00,C,0.00,429.00
2015-01-01,EV,20366,EV,5790,13158,1315802,33158,MAF,12266,1226603,31453,IAH,1807,,,,,,,1932,,,1.00,B,0.00,429.00
2015-01-01,EV,20366,EV,5791,12266,1226603,31453,IAH,12951,1295103,32951,LFT,1735,1733,-2.00,15.00,1748,1821,6.00,1828,1827,-1.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,5791,15411,1541103,35411,TYR,12266,1226603,31453,IAH,1424,1416,-8.00,9.00,1425,1515,8.00,1526,1523,-3.00,0.00,,0.00,163.00
2015-01-01,EV,20366,EV,5792,10397,1039705,30397,ATL,12266,1226603,31453,IAH,1048,1036,-12.00,17.00,1053,1154,15.00,1210,1209,-1.00,0.00,,0.00,689.00
2015-01-01,EV,20366,EV,5796,11057,1105703,31057,CLT,11618,1161802,31703,EWR,1408,1404,-4.00,7.00,1411,1533,16.00,1606,1549,-17.00,0.00,,0.00,529.00
2015-01-01,EV,20366,EV,5797,11618,1161802,31703,EWR,14524,1452401,34524,RIC,1641,1634,-7.00,21.00,1655,1752,6.00,1807,1758,-9.00,0.00,,0.00,277.00
2015-01-01,EV,20366,EV,5797,15016,1501603,31123,STL,11618,1161802,31703,EWR,0935,0925,-10.00,11.00,0936,1222,11.00,1257,1233,-24.00,0.00,,0.00,872.00
2015-01-01,EV,20366,EV,5798,14814,1481402,30476,SHV,12266,1226603,31453,IAH,1529,1522,-7.00,7.00,1529,1617,12.00,1628,1629,1.00,0.00,,0.00,192.00
2015-01-01,EV,20366,EV,5799,12448,1244805,32448,JAN,12266,1226603,31453,IAH,1201,1148,-13.00,13.00,1201,1308,10.00,1323,1318,-5.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,5802,12266,1226603,31453,IAH,15411,1541103,35411,TYR,1250,1250,0.00,11.00,1301,1334,7.00,1353,1341,-12.00,0.00,,0.00,163.00
2015-01-01,EV,20366,EV,5802,13256,1325602,33256,MFE,12266,1226603,31453,IAH,1056,1059,3.00,12.00,1111,1200,8.00,1210,1208,-2.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,5803,12266,1226603,31453,IAH,12992,1299204,32600,LIT,1626,1644,18.00,11.00,1655,1744,8.00,1749,1752,3.00,0.00,,0.00,374.00
2015-01-01,EV,20366,EV,5803,12992,1299204,32600,LIT,12266,1226603,31453,IAH,1849,1855,6.00,11.00,1906,2024,17.00,2020,2041,21.00,0.00,,0.00,374.00
2015-01-01,EV,20366,EV,5805,13256,1325602,33256,MFE,12266,1226603,31453,IAH,1917,1911,-6.00,9.00,1920,2009,13.00,2030,2022,-8.00,0.00,,0.00,316.00
2015-01-01,OO,20304,OO,2644,13930,1393003,30977,ORD,10990,1099002,30990,CHO,2010,2154,104.00,17.00,2211,0020,3.00,2300,0023,83.00,0.00,,0.00,567.00
2015-01-01,OO,20304,OO,2646,12278,1227802,30928,ICT,13930,1393003,30977,ORD,1410,1431,21.00,13.00,1444,1601,11.00,1600,1612,12.00,0.00,,0.00,588.00
2015-01-01,OO,20304,OO,2646,13930,1393003,30977,ORD,12278,1227802,30928,ICT,1155,1150,-5.00,14.00,1204,1359,5.00,1345,1404,19.00,0.00,,0.00,588.00
2015-01-01,OO,20304,OO,4655,13433,1343302,33304,MOT,13487,1348702,31650,MSP,0830,0822,-8.00,32.00,0854,0956,6.00,1018,1002,-16.00,0.00,,0.00,449.00
2015-01-01,OO,20304,OO,4656,14107,1410702,30466,PHX,14869,1486903,34614,SLC,1436,1435,-1.00,16.00,1451,1605,10.00,1620,1615,-5.00,0.00,,0.00,507.00
2015-01-01,OO,20304,OO,4657,11433,1143302,31295,DTW,11298,1129803,30194,DFW,0845,0842,-3.00,22.00,0904,1053,16.00,1101,1109,8.00,0.00,,0.00,986.00
2015-01-01,OO,20304,OO,4658,11042,1104203,30647,CLE,13487,1348702,31650,MSP,1315,1305,-10.00,26.00,1331,1443,7.00,1436,1450,14.00,0.00,,0.00,622.00
2015-01-01,OO,20304,OO,4659,10693,1069302,30693,BNA,11433,1143302,31295,DTW,0845,0838,-7.00,19.00,0857,1120,10.00,1126,1130,4.00,0.00,,0.00,456.00
2015-01-01,OO,20304,OO,4660,11898,1189802,31898,GFK,13487,1348702,31650,MSP,0850,0846,-4.00,35.00,0921,1006,4.00,1011,1010,-1.00,0.00,,0.00,284.00
2015-01-01,OO,20304,OO,5266,13476,1347603,34922,MRY,14771,1477101,32457,SFO,1435,1425,-10.00,12.00,1437,1459,7.00,1518,1506,-12.00,0.00,,0.00,77.00
2015-01-01,OO,20304,OO,5266,14771,1477101,32457,SFO,10157,1015703,30157,ACV,1800,1751,-9.00,15.00,1806,1905,5.00,1923,1910,-13.00,0.00,,0.00,250.00
2015-01-01,OO,20304,OO,5267,11292,1129202,30325,DEN,12003,1200302,31895,GTF,2155,2233,38.00,28.00,2301,0028,4.00,2355,0032,37.00,0.00,,0.00,624.00
2015-01-01,OO,20304,OO,5267,15016,1501603,31123,STL,11292,1129202,30325,DEN,1940,1945,5.00,9.00,1954,2158,11.00,2113,2209,56.00,0.00,,0.00,770.00
2015-01-01,OO,20304,OO,5268,13871,1387102,33316,OMA,13930,1393003,30977,ORD,1045,1039,-6.00,14.00,1053,1154,10.00,1222,1204,-18.00,0.00,,0.00,416.00
2015-01-01,OO,20304,OO,5269,12266,1226603,31453,IAH,11193,1119302,33105,CVG,1305,1307,2.00,19.00,1326,1610,5.00,1618,1615,-3.00,0.00,,0.00,871.00
2015-01-01,OO,20304,OO,5269,15376,1537602,30436,TUS,12266,1226603,31453,IAH,0848,0840,-8.00,35.00,0915,1213,5.00,1205,1218,13.00,0.00,,0.00,936.00
2015-01-01,OO,20304,OO,5290,10431,1043102,30431,AVL,13930,1393003,30977,ORD,1625,1644,19.00,16.00,1700,1730,7.00,1725,1737,12.00,0.00,,0.00,536.00
2015-01-01,OO,20304,OO,5291,11865,1186502,31865,GCC,11292,1129202,30325,DEN,0642,0642,0.00,16.00,0658,0804,9.00,0829,0813,-16.00,0.00,,0.00,313.00
2015-01-01,OO,20304,OO,6264,14771,1477101,32457,SFO,11638,1163805,31638,FAT,1237,1256,19.00,14.00,1310,1345,2.00,1338,1347,9.00,0.00,,0.00,158.00
2015-01-01,OO,20304,OO,6266,12266,1226603,31453,IAH,15376,1537602,30436,TUS,1145,1141,-4.00,18.00,1159,1323,4.00,1325,1327,2.00,0.00,,0.00,936.00
2015-01-01,OO,20304,OO,6268,11638,1163805,31638,FAT,14771,1477101,32457,SFO,1730,1733,3.00,16.00,1749,1831,8.00,1831,1839,8.00,0.00,,0.00,158.00
2015-01-01,OO,20304,OO,6268,14771,1477101,32457,SFO,11638,1163805,31638,FAT,2234,2233,-1.00,18.00,2251,2329,4.00,2331,2333,2.00,0.00,,0.00,158.00
2015-01-01,OO,20304,OO,6270,14771,1477101,32457,SFO,14570,1457002,34570,RNO,1045,1034,-11.00,21.00,1055,1138,6.00,1144,1144,0.00,0.00,,0.00,192.00
2015-01-01,OO,20304,OO,6271,11109,1110902,30189,COS,11292,1129202,30325,DEN,1107,1059,-8.00,33.00,1132,1146,7.00,1153,1153,0.00,0.00,,0.00,73.00
2015-01-01,OO,20304,OO,6271,11292,1129202,30325,DEN,11122,1112203,31122,CPR,1538,,,,,,,1642,,,1.00,C,0.00,230.00
2015-01-01,OO,20304,OO,7415,13487,1348702,31650,MSP,14520,1452002,34520,RHI,1610,1632,22.00,10.00,1642,1718,8.00,1715,1726,11.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,7415,14520,1452002,34520,RHI,12335,1233502,32335,IMT,1740,1746,6.00,54.00,1840,1857,6.00,1825,1903,38.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,7416,13487,1348702,31650,MSP,14520,1452002,34520,RHI,1135,1132,-3.00,10.00,1142,1227,6.00,1240,1233,-7.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,7416,14520,1452002,34520,RHI,13487,1348702,31650,MSP,1335,1330,-5.00,19.00,1349,1428,6.00,1443,1434,-9.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,5347,12892,1289203,32575,LAX,13476,1347603,34922,MRY,1630,1640,10.00,16.00,1656,1744,3.00,1740,1747,7.00,0.00,,0.00,266.00
2015-01-01,OO,20304,OO,5348,14698,1469802,34236,SBP,12892,1289203,32575,LAX,0615,0613,-2.00,21.00,0634,0711,6.00,0726,0717,-9.00,0.00,,0.00,156.00
2015-01-01,OO,20304,OO,5349,13930,1393003,30977,ORD,11337,1133703,31337,DLH,0845,0843,-2.00,23.00,0906,1017,9.00,1019,1026,7.00,0.00,,0.00,397.00
2015-01-01,OO,20304,OO,5351,13930,1393003,30977,ORD,11076,1107602,31076,CMX,2120,2141,21.00,22.00,2203,0001,4.00,2343,0005,22.00,0.00,,0.00,359.00
2015-01-01,OO,20304,OO,5353,13344,1334402,33344,MKG,13930,1393003,30977,ORD,1208,1158,-10.00,9.00,1207,1140,13.00,1209,1153,-16.00,0.00,,0.00,118.00
2015-01-01,OO,20304,OO,4662,14869,1486903,34614,SLC,15370,1537002,34653,TUL,1705,1717,12.00,18.00,1735,2032,3.00,2030,2035,5.00,0.00,,0.00,926.00
